%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1771787216294027328,0.14116923255205188,0.0,0.0,0.0,0.0,-3.696483606091018e-06
1771787216310611248,0.13845897532539572,0.0,0.0,0.0,0.0,-1.794151882368155e-05
1771787216327293157,0.13580050075857142,0.0,0.0,0.0,0.0,4.5481749641994307e-07
1771787216344035387,0.1331929538326761,0.0,0.0,0.0,0.0,-1.452206320963663e-06
1771787216361227989,0.13058569300791137,0.0,0.0,0.0,0.0,-3.394489826336923e-06
1771787216377254962,0.12552108998582595,0.0,0.0,0.0,0.0,-1.3749717205370146e-05
1771787216394174814,0.12311124057386094,0.0,0.0,0.0,0.0,-1.4977901807499555e-05
1771787216410835266,0.12074745344151712,0.0,0.0,0.0,0.0,-9.617115509317348e-06
1771787216427293777,0.11842915638682637,0.0,0.0,0.0,0.0,2.0009649913770022e-06
1771787216444172859,0.1161552066474201,0.0,0.0,0.0,0.0,-1.0058034908579788e-05
1771787216460863828,0.11392502873711151,0.0,0.0,0.0,0.0,1.532496333815723e-05
1771787216478006362,0.11173776927791769,0.0,0.0,0.0,0.0,-1.560768136488113e-05
1771787216494551897,0.10959227893970783,0.0,0.0,0.0,0.0,-6.841787241832105e-06
1771787216510945320,0.10748827326371709,0.0,0.0,0.0,0.0,8.017930656911698e-06
1771787216527449607,0.10542432338597557,0.0,0.0,0.0,0.0,-4.0143247165011844e-06
1771787216544162273,0.1034001415636558,0.0,0.0,0.0,0.0,-8.713355271383963e-06
1771787216561058521,0.1014148694931274,0.0,0.0,0.0,0.0,-6.5531152945979415e-06
1771787216577509880,0.09946793497223397,0.0,0.0,0.0,0.0,2.09011614677769e-06
1771787216594165802,0.0975579074958348,0.0,0.0,0.0,0.0,1.673499512554709e-05
1771787216611070871,0.09568478870484248,0.0,0.0,0.0,0.0,1.3145589525124027e-06
1771787216627155542,0.09384771865495864,0.0,0.0,0.0,0.0,-6.55975092363377e-06
1771787216644053459,0.09204583904244691,0.0,0.0,0.0,0.0,-7.398448957260731e-06
1771787216660924673,0.09027857766500323,0.0,0.0,0.0,0.0,-1.6091647337852788e-06
1771787216677322864,0.08854536232065034,0.0,0.0,0.0,0.0,1.0444529598290647e-05
1771787216694046020,0.08684505024665203,0.0,0.0,0.0,0.0,-1.120137028348938e-05
1771787216710787773,0.08517763815919906,0.0,0.0,0.0,0.0,1.537663294496651e-05
1771787216727425575,0.0835422710385237,0.0,0.0,0.0,0.0,5.913374127900287e-06
1771787216744472265,0.08193837504089271,0.0,0.0,0.0,0.0,3.654245617453096e-06
1771787216760776758,0.08033419294215112,0.0,0.0,0.0,0.0,1.266249529451556e-06
1771787216777471542,0.077218811608132,0.0,0.0,0.0,0.0,1.765860723236881e-05
1771787216794174432,0.07573622412567806,0.0,0.0,0.0,0.0,-3.370853069194213e-06
1771787216810647964,0.07428196065440201,0.0,0.0,0.0,0.0,-1.6579770774002855e-05
1771787216827376127,0.07285573509266409,0.0,0.0,0.0,0.0,-2.2425680925807455e-05
1771787216843988656,0.07145697523794575,0.0,0.0,0.0,0.0,-2.1378340932432308e-05
1771787216860808372,0.07008482278686168,0.0,0.0,0.0,0.0,-1.3930573498868726e-05
1771787216877255201,0.06873927773962389,0.0,0.0,0.0,0.0,-3.126065386263241e-07
1771787216894110918,0.06741948179336364,0.0,0.0,0.0,0.0,1.9059081111202913e-05
1771787216910596132,0.06612515048814528,0.0,0.0,0.0,0.0,-7.959870906224832e-06
1771787216927405595,0.06485542223756022,0.0,0.0,0.0,0.0,2.609155021812172e-05
1771787216944063901,0.06361030032420327,0.0,0.0,0.0,0.0,1.0868106651145196e-05
1771787216960866212,0.06238892480386307,0.0,0.0,0.0,0.0,3.1522430222596237e-06
1771787216977557182,0.06119100957520146,0.0,0.0,0.0,0.0,2.5138516962126822e-06
1771787216994122982,0.06001626853709087,0.0,0.0,0.0,0.0,8.568946741320353e-06
1771787217011281728,0.0,0.0,0.0,0.0,0.0,0.0
1771787217017244577,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217034073591,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217050648927,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217067889690,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217084095239,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217100687265,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217117492675,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217134136438,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217150825738,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217169011592,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217183989524,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217200710773,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217217607259,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217234143733,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217250784873,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217267373561,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217284067869,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217300854444,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217317561149,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217334216117,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217350919246,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217367469072,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217384181737,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217400959014,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217417428731,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217433976173,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217450562715,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217467387437,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217483957290,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217500668048,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217517395257,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217534056901,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217550860881,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217567324876,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217584089517,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217600585222,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217617308378,0.0,0.0,0.0,0.0,0.0,-2.0
1771787217634154081,0.0,0.0,0.0,0.0,0.0,-1.9481059183077618
1771787217650736808,0.0,0.0,0.0,0.0,0.0,-1.7610880006747052
1771787217667464971,0.0,0.0,0.0,0.0,0.0,-1.5920237173037335
1771787217684086561,1.2,0.0,0.0,0.0,0.0,-1.4391893018679425
1771787217700755596,1.2,0.0,0.0,0.0,0.0,-1.3149343829201148
1771787217717483282,1.2,0.0,0.0,0.0,0.0,-1.2015602260497475
1771787217734120607,1.2,0.0,0.0,0.0,0.0,-1.098101578071264
1771787217750960350,1.2,0.0,0.0,0.0,0.0,-1.003679539478894
1771787217767535924,1.2,0.0,0.0,0.0,0.0,-0.9174963377952561
1771787217784208059,1.2,0.0,0.0,0.0,0.0,-0.838823650979597
1771787217800808668,1.2,0.0,0.0,0.0,0.0,-0.7670000186852208
1771787217817597150,1.2,0.0,0.0,0.0,0.0,-0.6944469310176049
1771787217833961248,1.2,0.0,0.0,0.0,0.0,-0.5681270482312555
1771787217850730657,1.2,0.0,0.0,0.0,0.0,-0.5197743571376878
1771787217867458343,1.2,0.0,0.0,0.0,0.0,-0.4756063420581822
1771787217884095430,1.2,0.0,0.0,0.0,0.0,-0.4352566498384256
1771787217900699377,1.2,0.0,0.0,0.0,0.0,-0.39839095203416086
1771787217917320728,1.2,0.0,0.0,0.0,0.0,-0.36470613878245484
1771787217933972835,1.2,0.0,0.0,0.0,0.0,-0.33392326912985615
1771787217950661182,1.2,0.0,0.0,0.0,0.0,-0.3057883183819641
1771787217967360258,1.2,0.0,0.0,0.0,0.0,-0.28007235269251574
1771787217984116315,1.2,0.0,0.0,0.0,0.0,-0.25656374939445037
1771787218000704288,1.2,0.0,0.0,0.0,0.0,-0.2350701912196933
1771787218017500638,1.2,0.0,0.0,0.0,0.0,-0.2154157925471143
1771787218034068107,1.2,0.0,0.0,0.0,0.0,-0.19744295659649547
1771787218050786256,1.2,0.0,0.0,0.0,0.0,-0.1810040617739359
1771787218067509651,1.2,0.0,0.0,0.0,0.0,-0.16596741363040834
1771787218084109544,1.2,0.0,0.0,0.0,0.0,-0.15221142244587504
1771787218100833892,1.2,0.0,0.0,0.0,0.0,-0.1396241621887384
1771787218117434263,1.2,0.0,0.0,0.0,0.0,-0.12810582283299166
1771787218134116172,1.2,0.0,0.0,0.0,0.0,-0.11756399930003791
1771787218151013851,1.2,0.0,0.0,0.0,0.0,-0.10791394049975
1771787218167300701,1.2,0.0,0.0,0.0,0.0,-0.09908048815463566
1771787218184243679,1.2,0.0,0.0,0.0,0.0,-0.09099229358821326
1771787218201248884,1.2,0.0,0.0,0.0,0.0,-0.08358536010602569
1771787218217346906,1.2,0.0,0.0,0.0,0.0,-0.06918905372175654
1771787218234061241,1.2,0.0,0.0,0.0,0.0,-0.06360771397273224
1771787218250685214,1.2,0.0,0.0,0.0,0.0,-0.058494541255483146
1771787218267365217,1.2,0.0,0.0,0.0,0.0,-0.05380745791205399
1771787218284317016,1.2,0.0,0.0,0.0,0.0,-0.049511560485647976
1771787218300870180,1.2,0.0,0.0,0.0,0.0,-0.04557250537094015
1771787218317328214,1.2,0.0,0.0,0.0,0.0,-0.04196262339310852
1771787218334181308,1.2,0.0,0.0,0.0,0.0,-0.038650401102344745
1771787218350723028,1.1965700979580296,0.0,0.0,0.0,0.0,-0.03561303301511387
1771787218367397069,1.1735963249586245,0.0,0.0,0.0,0.0,-0.032824310952841884
1771787218384001493,1.1510631260420492,0.0,0.0,0.0,0.0,-0.03025419520847228
1771787218400822639,1.128963063014579,0.0,0.0,0.0,0.0,-0.027884574303333576
1771787218417570352,1.1072875539943485,0.0,0.0,0.0,0.0,-0.025701380084007575
1771787218434237718,1.0860274438622697,0.0,0.0,0.0,0.0,-0.023689300526167134
1771787218450906991,1.0651758675699992,0.0,0.0,0.0,0.0,-0.02183413877450624
1771787218467621564,1.0447248152305904,0.0,0.0,0.0,0.0,-0.02012475833624494
1771787218484364509,1.0246662772801898,0.0,0.0,0.0,0.0,-0.01854888009372857
1771787218500825166,1.0049928166461508,0.0,0.0,0.0,0.0,-0.017096663704640136
1771787218517484188,0.9856969946681989,0.0,0.0,0.0,0.0,-0.01575653519283282
1771787218534124851,0.9667713756144511,0.0,0.0,0.0,0.0,-0.014523741321048167
1771787218550823688,0.9482096655734538,0.0,0.0,0.0,0.0,-0.013386413092956406
1771787218567592144,0.9300038541185178,0.0,0.0,0.0,0.0,-0.012337092121020632
1771787218584089756,0.912147649450139,0.0,0.0,0.0,0.0,-0.011372137468203647
1771787218601039886,0.8942920055050294,0.0,0.0,0.0,0.0,-0.010390238002168761
1771787218617378473,0.8596083691011721,0.0,0.0,0.0,0.0,-0.008656387285326694
1771787218634082555,0.8431036757264835,0.0,0.0,0.0,0.0,-0.007979774662750128
1771787218650986194,0.8269159762324221,0.0,0.0,0.0,0.0,-0.007353834639572732
1771787218667443513,0.8110395514868185,0.0,0.0,0.0,0.0,-0.006779032993053935
1771787218684024095,0.7954675339503359,0.0,0.0,0.0,0.0,-0.006247700595627403
1771787218700647592,0.7801942025268727,0.0,0.0,0.0,0.0,-0.005757784584553338
1771787218717390775,0.765214981583988,0.0,0.0,0.0,0.0,-0.005308162377372749
1771787218734101533,0.7505224314177845,0.0,0.0,0.0,0.0,-0.004892693544163773
1771787218750832319,0.736112546557624,0.0,0.0,0.0,0.0,-0.004508716040653393
1771787218767247438,0.7219790348251013,0.0,0.0,0.0,0.0,-0.004155513681373346
1771787218784039020,0.7081173175330591,0.0,0.0,0.0,0.0,-0.003829696565907259
1771787218800763368,0.6945211025361816,0.0,0.0,0.0,0.0,-0.0035315722583080245
1771787218817560911,0.681186382301802,0.0,0.0,0.0,0.0,-0.0032538203191636583
1771787218834208011,0.6681080091040755,0.0,0.0,0.0,0.0,-0.0029990393433920737
1771787218851140499,0.6552802609209487,0.0,0.0,0.0,0.0,-0.0027650006660300264
1771787218867591381,0.6426985590708035,0.0,0.0,0.0,0.0,-0.0025474839582604325
1771787218884784936,0.6303589002583297,0.0,0.0,0.0,0.0,-0.002349494460100132
1771787218900814771,0.6182561325397649,0.0,0.0,0.0,0.0,-0.002164107400357995
1771787218917575359,0.6063856804302958,0.0,0.0,0.0,0.0,-0.001995274553415083
1771787218934242010,0.5947429652511673,0.0,0.0,0.0,0.0,-0.0018380118678904545
1771787218950878858,0.5833239826610432,0.0,0.0,0.0,0.0,-0.0016944113987147347
1771787218967699766,0.5721241550520514,0.0,0.0,0.0,0.0,-0.001563817795631195
1771787218984256982,0.5611394759430441,0.0,0.0,0.0,0.0,-0.0014410720175428438
1771787219000989675,0.5501542235702509,0.0,0.0,0.0,0.0,-0.0013163259588253595
1771787219017780065,0.5393806875602535,0.0,0.0,0.0,0.0,-0.0012022790863555066
1771787219034255981,0.5184613249347327,0.0,0.0,0.0,0.0,-0.0009999573474197554
1771787219050614833,0.5085071887251607,0.0,0.0,0.0,0.0,-0.000921488827488659
1771787219067257642,0.4987435974507934,0.0,0.0,0.0,0.0,-0.000849811490263086
1771787219083852767,0.4891676901081156,0.0,0.0,0.0,0.0,-0.0007835438751331303
1771787219100605726,0.47977603349325976,0.0,0.0,0.0,0.0,-0.0007220535697629593
1771787219117553472,0.47056405000152185,0.0,0.0,0.0,0.0,-0.000666203194539694
1771787219133909225,0.4615294497477204,0.0,0.0,0.0,0.0,-0.0006116071755073449
1771787219150649785,0.4526676572921176,0.0,0.0,0.0,0.0,-0.0005650861038084543
1771787219167504787,0.4439769549508502,0.0,0.0,0.0,0.0,-0.0005223157448499549
1771787219184201478,0.4354521918351334,0.0,0.0,0.0,0.0,-0.00047957684562360825
1771787219200765848,0.4270916524265658,0.0,0.0,0.0,0.0,-0.0004407164364210736
1771787219217744588,0.41889133240643,0.0,0.0,0.0,0.0,-0.00040858660978448924
1771787219234146118,0.410848940803521,0.0,0.0,0.0,0.0,-0.0003766074267068653
1771787219250730752,0.4029604732989252,0.0,0.0,0.0,0.0,-0.0003468635857126756
1771787219267497301,0.39522364109075764,0.0,0.0,0.0,0.0,-0.0003209149676850487
1771787219284098625,0.38763558209062965,0.0,0.0,0.0,0.0,-0.0002923604888369624
1771787219301010847,0.38019286526760104,0.0,0.0,0.0,0.0,-0.0002723366228476465
1771787219317478895,0.37289319964756407,0.0,0.0,0.0,0.0,-0.00025063329448249405
1771787219334197044,0.3657337253143563,0.0,0.0,0.0,0.0,-0.000231173292934983
1771787219350802183,0.35871158017885174,0.0,0.0,0.0,0.0,-0.00021011120635350267
1771787219367520570,0.3518239054124732,0.0,0.0,0.0,0.0,-0.0001971649451424362
1771787219384208917,0.3450689822399886,0.0,0.0,0.0,0.0,-0.00018141737431109917
1771787219401050806,0.3384439496587327,0.0,0.0,0.0,0.0,-0.00016427701704024855
1771787219417817115,0.3253203440595324,0.0,0.0,0.0,0.0,-0.00013839598459375324
1771787219434389829,0.3190741136177455,0.0,0.0,0.0,0.0,-0.000124799781703544
1771787219450812816,0.3129480474468383,0.0,0.0,0.0,0.0,-0.00011484595919863949
1771787219467591285,0.3069392845446798,0.0,0.0,0.0,0.0,-0.00010887704129602938
1771787219484153270,0.3010461072220078,0.0,0.0,0.0,0.0,-0.0001000379334716861
1771787219500815391,0.29526622667687324,0.0,0.0,0.0,0.0,-8.976194878318466e-05
1771787219517520427,0.2895967829950867,0.0,0.0,0.0,0.0,-8.33162384443753e-05
1771787219534301042,0.2840366317759169,0.0,0.0,0.0,0.0,-8.097680435392718e-05
1771787219550761461,0.27858290984046086,0.0,0.0,0.0,0.0,-7.013562441748888e-05
1771787219567460298,0.27323447496443326,0.0,0.0,0.0,0.0,-6.366293190751549e-05
1771787219584052562,0.2679884661456542,0.0,0.0,0.0,0.0,-6.273561764214008e-05
1771787219600824594,0.2628431656944237,0.0,0.0,0.0,0.0,-5.9066942714292026e-05
1771787219617434024,0.2577962848088232,0.0,0.0,0.0,0.0,-5.416556630821745e-05
1771787219634068250,0.2528466790879229,0.0,0.0,0.0,0.0,-4.801721840541617e-05
1771787219650721073,0.24799206081864483,0.0,0.0,0.0,0.0,-4.763843655553046e-05
1771787219667484521,0.2432307112221948,0.0,0.0,0.0,0.0,-3.7942974611571145e-05
1771787219684339284,0.23856062977444997,0.0,0.0,0.0,0.0,-3.514994630560153e-05
1771787219701004981,0.233980098785377,0.0,0.0,0.0,0.0,-3.17018437261396e-05
1771787219717215061,0.22948768884257725,0.0,0.0,0.0,0.0,-3.370923217893562e-05
1771787219734296798,0.2250816811671944,0.0,0.0,0.0,0.0,-2.7886657940179305e-05
1771787219750826597,0.22076007523525518,0.0,0.0,0.0,0.0,-2.876946535002034e-05
1771787219767415523,0.2165214394568828,0.0,0.0,0.0,0.0,-2.8977633999005548e-05
1771787219784187316,0.21236405614170917,0.0,0.0,0.0,0.0,-2.0568513846797032e-05
1771787219800863742,0.2082867830667178,0.0,0.0,0.0,0.0,-2.0356289210266e-05
1771787219817437410,0.20021034336650695,0.0,0.0,0.0,0.0,-2.0547151638794503e-05
1771787219834074974,0.19636624523979643,0.0,0.0,0.0,0.0,-1.967554372361846e-05
1771787219850794076,0.1925959620594695,0.0,0.0,0.0,0.0,-1.97285475556086e-05
1771787219867335319,0.18889806223534497,0.0,0.0,0.0,0.0,-1.0371996356450808e-05
1771787219884087085,0.1852714035445975,0.0,0.0,0.0,0.0,-1.1911130552544336e-05
1771787219900752782,0.18171426829691995,0.0,0.0,0.0,0.0,-1.3533393892206647e-05
1771787219917391061,0.17822522490216122,0.0,0.0,0.0,0.0,-6.549990711146592e-06
1771787219934274196,0.1748034172376346,0.0,0.0,0.0,0.0,-1.091977971645619e-05
1771787219950800180,0.17144712652404082,0.0,0.0,0.0,0.0,-6.762465101228798e-06
1771787219967461824,0.16815520944950874,0.0,0.0,0.0,0.0,-3.93525071062939e-06
1771787219984203815,0.164926808802376,0.0,0.0,0.0,0.0,-1.304734676299546e-05
1771787220000826120,0.16176020471414557,0.0,0.0,0.0,0.0,-3.2086476262627173e-06
1771787220017549753,0.15865425605110908,0.0,0.0,0.0,0.0,-5.918888557943092e-06
1771787220034131765,0.15560810342365197,0.0,0.0,0.0,0.0,-1.1019990727945128e-05
1771787220050610065,0.15262060134163422,0.0,0.0,0.0,0.0,-7.572125281463116e-06
1771787220067555665,0.14969003429292552,0.0,0.0,0.0,0.0,-6.796164913502878e-06
1771787220084040164,0.14681611617730347,0.0,0.0,0.0,0.0,-8.896697005766896e-06
1771787220100966691,0.14399712930423728,0.0,0.0,0.0,0.0,-2.393945950807108e-06
1771787220117412090,0.14123250256251066,0.0,0.0,0.0,0.0,9.735894197504535e-07
1771787220134033441,0.1385208054509085,0.0,0.0,0.0,0.0,-6.51277427987651e-07
1771787220150925397,0.13586117966880581,0.0,0.0,0.0,0.0,-4.7640397706771864e-06
1771787220167443752,0.13325276582645862,0.0,0.0,0.0,0.0,-1.0043200697751331e-06
1771787220184182167,0.13069413451182904,0.0,0.0,0.0,0.0,-1.5314270758182147e-06
1771787220200847864,0.12818499962472335,0.0,0.0,0.0,0.0,-6.6524326607364515e-06
1771787220217820644,0.1256755775482985,0.0,0.0,0.0,0.0,2.344307554746905e-06
1771787220234057903,0.1208015044641792,0.0,0.0,0.0,0.0,-9.555140592087952e-06
1771787220250668764,0.1184820562023947,0.0,0.0,0.0,0.0,-6.249097744603915e-06
1771787220267394065,0.11620723957528423,0.0,0.0,0.0,0.0,4.474820241018307e-06
1771787220284019231,0.11397591236009755,0.0,0.0,0.0,0.0,-5.7869237775065585e-06
1771787220300566196,0.11178778627847606,0.0,0.0,0.0,0.0,-6.91050454726394e-06
1771787220317502260,0.10964143082916578,0.0,0.0,0.0,0.0,5.972878658333514e-07
1771787220334044933,0.10753627490098869,0.0,0.0,0.0,0.0,-2.695910628069953e-07
1771787220350586414,0.1054714601932972,0.0,0.0,0.0,0.0,-7.966927533686885e-06
1771787220367609739,0.10344641341635846,0.0,0.0,0.0,0.0,-5.754656244860712e-06
1771787220384035348,0.10146027626957071,0.0,0.0,0.0,0.0,3.819787576908595e-06
1771787220400753498,0.09951219154147772,0.0,0.0,0.0,0.0,5.255178538998706e-06
1771787220417425394,0.09760158703154134,0.0,0.0,0.0,0.0,-2.7866922156505325e-06
1771787220433984041,0.09572760335002137,0.0,0.0,0.0,0.0,-1.6641583724386066e-06
1771787220450728654,0.0938896682965553,0.0,0.0,0.0,0.0,8.988235409290724e-06
1771787220467501878,0.09208721184879379,0.0,0.0,0.0,0.0,-1.0598257067950811e-05
1771787220484231710,0.09031908633838467,0.0,0.0,0.0,0.0,-3.496000702263302e-07
1771787220500949621,0.08858500784363178,0.0,0.0,0.0,0.0,-1.7820782982624905e-06
1771787220517519474,0.08688411697463437,0.0,0.0,0.0,0.0,5.454332596244171e-06
1771787220534142255,0.08521584262000818,0.0,0.0,0.0,0.0,8.57622616923237e-07
1771787220550923585,0.08357961149029816,0.0,0.0,0.0,0.0,5.579149319867582e-06
1771787220567376136,0.08197513857427079,0.0,0.0,0.0,0.0,-1.6068925283718727e-06
1771787220584200620,0.08040099228179708,0.0,0.0,0.0,0.0,-4.6111741758281255e-07
1771787220600927114,0.07885745871317175,0.0,0.0,0.0,0.0,9.596944599010726e-06
1771787220617628335,0.07579957597652391,0.0,0.0,0.0,0.0,-6.28443743844187e-06
1771787220634507179,0.07434416236531731,0.0,0.0,0.0,0.0,8.26746492066377e-06
1771787220651012420,0.07291678766493141,0.0,0.0,0.0,0.0,7.916685710984694e-06
1771787220667704343,0.0715168796749044,0.0,0.0,0.0,0.0,-7.654212016205975e-06
1771787220684070110,0.07014386510591057,0.0,0.0,0.0,0.0,-1.3622573819649375e-05
1771787220700557470,0.06879688565695682,0.0,0.0,0.0,0.0,-1.0491627766562317e-05
1771787220717290639,0.06747594132813195,0.0,0.0,0.0,0.0,1.5234986618928303e-06
1771787220734101057,0.06618046100831489,0.0,0.0,0.0,0.0,-5.33897811827444e-06
1771787220750487089,0.06490987140774943,0.0,0.0,0.0,0.0,-2.2530355248129297e-06
1771787220767352104,0.0636636003261059,0.0,0.0,0.0,0.0,8.937552407495275e-06
1771787220784039497,0.06244136275213453,0.0,0.0,0.0,0.0,1.1518800566712173e-06
1771787220800721883,0.061242299296190426,0.0,0.0,0.0,0.0,2.4446671247346785e-06
1771787220817548036,0.06006640995833447,0.0,0.0,0.0,0.0,1.2600007810448233e-05
1771787220834398746,0.0,0.0,0.0,0.0,0.0,0.0
1771787220841436624,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220858439207,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220874684333,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220891302108,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220908328771,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220924910545,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220941567897,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220958045959,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220974755525,0.0,0.0,0.0,0.0,0.0,-2.0
1771787220991572380,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221008358478,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221024799823,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221042018413,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221058353424,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221074927806,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221091531276,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221108412265,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221124883651,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221141610383,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221158099889,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221174934387,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221191616296,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221208020687,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221225085973,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221242027997,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221257977962,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221275061845,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221291370868,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221308130741,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221324927091,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221341597080,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221358452081,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221374927043,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221391433000,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221408089160,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221424952745,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221441534996,0.0,0.0,0.0,0.0,0.0,-2.0
1771787221458324909,0.0,0.0,0.0,0.0,0.0,-1.9423495422001142
1771787221475017309,0.0,0.0,0.0,0.0,0.0,-1.7558838019962568
1771787221491359472,0.0,0.0,0.0,0.0,0.0,-1.5873194823856611
1771787221508245706,1.2,0.0,0.0,0.0,0.0,-1.434935678064372
1771787221524719476,1.2,0.0,0.0,0.0,0.0,-1.3110486132472632
1771787221541449069,1.2,0.0,0.0,0.0,0.0,-1.1980090864631965
1771787221558521032,1.2,0.0,0.0,0.0,0.0,-1.0948561159545704
1771787221574867725,1.2,0.0,0.0,0.0,0.0,-1.0007137349654913
1771787221591608047,1.2,0.0,0.0,0.0,0.0,-0.9147851004266334
1771787221608277320,1.2,0.0,0.0,0.0,0.0,-0.8280027719569887
1771787221624934434,1.2,0.0,0.0,0.0,0.0,-0.7486801723321399
1771787221641491889,1.2,0.0,0.0,0.0,0.0,-0.6769659998143105
1771787221658030271,1.2,0.0,0.0,0.0,0.0,-0.553729770984047
1771787221674629449,1.2,0.0,0.0,0.0,0.0,-0.5066025189547396
1771787221691426515,1.2,0.0,0.0,0.0,0.0,-0.46355415235308595
1771787221708329200,1.2,0.0,0.0,0.0,0.0,-0.4242265498565958
1771787221725095748,1.2,0.0,0.0,0.0,0.0,-0.3882963270343902
1771787221741896629,1.2,0.0,0.0,0.0,0.0,-0.355465065563342
1771787221758454799,1.2,0.0,0.0,0.0,0.0,-0.32546201140640996
1771787221774903774,1.2,0.0,0.0,0.0,0.0,-0.29803966258863124
1771787221791290283,1.2,0.0,0.0,0.0,0.0,-0.2729755449191389
1771787221808161973,1.2,0.0,0.0,0.0,0.0,-0.2500630602599543
1771787221824854850,1.2,0.0,0.0,0.0,0.0,-0.22911414903834437
1771787221841342926,1.2,0.0,0.0,0.0,0.0,-0.20995848334063183
1771787221858100652,1.2,0.0,0.0,0.0,0.0,-0.1924406424876155
1771787221874883174,1.2,0.0,0.0,0.0,0.0,-0.1764189119679216
1771787221891525268,1.2,0.0,0.0,0.0,0.0,-0.16176178572269695
1771787221908305883,1.2,0.0,0.0,0.0,0.0,-0.1483550179429738
1771787221924742460,1.2,0.0,0.0,0.0,0.0,-0.13608723072617934
1771787221941858768,1.2,0.0,0.0,0.0,0.0,-0.12485981877351016
1771787221958333730,1.2,0.0,0.0,0.0,0.0,-0.1145859320059337
1771787221975046157,1.2,0.0,0.0,0.0,0.0,-0.10517943355561954
1771787221991630315,1.2,0.0,0.0,0.0,0.0,-0.09657072011908419
